Injured,MP,FG,FGA,FG%,2P,2PA,2P%,FT,FTA,TRB,AST,TOV,PTS,MP_total,PER,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,30.3,5.2,9.7,0.531,5.2,9.7,0.533,2.4,3.1,8.8,1.5,1.5,12.7,2488,17,0.004,0.323,9.8,16.9,8.6,1.5,0.3,19.3,4.3,4.3,8.6,0.165,-0.2,0.7,0.5,1.6
0,30.3,5,11.6,0.431,4,8.7,0.459,2,3.1,3.4,2.4,2,13,2482,12.1,0.25,0.27,3.1,6.3,12.5,2.4,0.9,21.5,-0.4,1.4,1,0.02,-2.1,-0.1,-2.2,-0.1
0,30.4,3.4,9.5,0.359,2.2,5.3,0.42,2.6,3.2,3.9,4.6,2,10.6,2399,12,0.443,0.334,3.7,7.1,22,2.6,1.2,18.8,0.5,2.7,3.2,0.064,-1.9,0.6,-1.3,0.4
0,30.4,3.5,8,0.432,1.4,3.4,0.421,1.5,1.8,2.3,2.5,1.3,10.4,1765,11.7,0.576,0.226,1.9,4.3,13.1,1.4,0.6,15.1,2.7,1.4,4.1,0.111,-0.4,0,-0.4,0.7
0,30.4,4.9,10.9,0.451,3.1,6.2,0.496,2.3,2.7,4.6,1.4,1.5,13.9,1791,17.3,0.427,0.248,5.2,8.8,7.9,1.7,2.6,20.5,3.3,1.4,4.8,0.127,2.6,0,2.5,2
0,30.4,4.5,10.2,0.444,3.2,6.8,0.466,2.2,2.7,3.4,2.3,1.7,12.7,1975,14.1,0.332,0.268,3.3,6.4,12.6,2.1,2.5,19.4,1.7,0.7,2.4,0.058,0.1,-0.5,-0.3,0.8
0,30.4,3.7,8.6,0.427,1.6,2.9,0.549,1.2,1.4,4.2,1.3,0.9,10.5,1913,11.3,0.659,0.167,3.1,7.3,6.1,1.6,1.5,13.7,1.9,1.8,3.6,0.091,-0.8,0,-0.7,0.6
0,30.4,5.2,13,0.402,4.1,9.5,0.432,2.8,4.5,5,2.6,2.2,14.3,1704,10.7,0.271,0.349,3,8.7,12.8,1.6,0.9,24,-1.6,1.1,-0.5,-0.015,-2.9,-1.5,-4.3,-1
0,30.4,2.9,6.3,0.459,2.6,5.3,0.504,2.4,3.1,2.9,4.8,1.3,8.4,2161,13.7,0.166,0.49,1.2,5.5,24,1.7,0.1,13.5,3.5,1,4.5,0.099,-0.4,-0.3,-0.8,0.7
0,30.4,3.7,8.6,0.425,3.5,8.1,0.435,1.4,2.6,4.3,6.5,2.5,8.9,2489,13.8,0.059,0.302,4.8,7.9,32.6,2.9,0.7,18.3,0,2.3,2.3,0.044,-1.5,0.3,-1.2,0.5
0,30.4,3.9,7.7,0.508,3.9,7.6,0.509,2.4,3.2,9.8,2.5,1.4,10.2,1945,19.6,0.002,0.42,14.1,18,12.7,1.1,3.4,15.8,4.9,4.2,9,0.223,1.7,2.1,3.8,2.8
0,30.4,3.6,8.6,0.423,2.1,4.9,0.433,0.7,1.1,4.2,1.4,1.1,9.4,2491,9.6,0.43,0.127,1.8,7.6,6.9,1.1,1.9,14.8,0,2.5,2.5,0.047,-1.5,0.1,-1.3,0.4
0,30.4,6,10.6,0.57,6,10.6,0.571,3,4,8.3,1,1.8,15,1977,20.2,0.001,0.379,10.1,15.3,5.8,0.9,3.6,20.8,4.4,3.4,7.8,0.188,1.1,0.4,1.5,1.8
0,30.4,3,7.6,0.391,1.2,2.5,0.503,0.7,0.9,4.8,1.5,0.9,8.3,2009,9.2,0.675,0.118,6.5,9,6.7,1.4,1.6,13.2,0.6,1.6,2.1,0.051,-1.7,-0.3,-2,0
0,30.4,4.8,13.3,0.364,3.8,9.9,0.379,2.1,3.1,3.4,5.5,3.2,12.8,2068,9.9,0.256,0.231,1.7,6.2,29,1.6,1.4,25.7,-3.3,1.2,-2.1,-0.049,-2.3,-1.9,-4.2,-1.2
0,30.4,4.5,9.6,0.468,3.4,7,0.479,1.7,1.9,2.8,5.4,2.2,11.8,2159,15,0.27,0.201,1.9,5.1,28.1,2.1,0.4,17.8,3.2,0.8,4,0.089,0.7,-0.7,0,1.1
0,30.4,4,9.8,0.408,2.2,4.9,0.45,1.2,1.6,5.3,2.7,1.6,11,2279,12.9,0.499,0.163,2.4,9.8,14,1.8,0.7,18,1.1,3.7,4.8,0.101,-0.1,1.5,1.5,2
0,30.4,7.8,13.2,0.589,7.7,12.9,0.597,2.3,3,10,1.7,1.8,18,2035,19.9,0.027,0.225,9.2,18.1,9.2,0.9,2.3,22.9,3.3,3,6.2,0.147,0.9,0,0.9,1.5
0,30.4,4.5,9.9,0.454,3,6.3,0.482,1.5,1.6,2.9,2.4,1.1,12,2310,13,0.368,0.164,1.4,5.4,11.3,1.7,0.6,16.9,2.7,1.2,3.9,0.082,-0.1,-0.2,-0.3,1
0,30.4,5.3,9.8,0.538,5.3,9.7,0.544,1.7,3,6.5,1.3,1.3,12.4,2159,14.7,0.016,0.303,5.4,11.6,6.3,2,2.8,17.4,2,3,5,0.111,-1.6,0.8,-0.8,0.6
0,30.4,4.3,10,0.425,2.2,5.2,0.428,1.3,1.4,3.1,2.1,1.2,11.8,2496,11.9,0.479,0.144,0.8,6,11.1,0.9,0.4,18.9,1.9,2.9,4.7,0.091,-0.7,-0.2,-0.9,0.7
0,30.4,5.7,12,0.474,5.7,12,0.475,2.7,3.3,9.3,1.4,1.8,14.1,2222,18.7,0.001,0.276,13.1,17.5,8.5,0.8,4.3,22.9,2.9,3.2,6.1,0.131,-0.1,-0.3,-0.4,0.9
0,30.4,7.7,14.8,0.521,7.7,14.8,0.522,4,5.3,6.9,0.9,1.8,19.4,2253,24.7,0.001,0.358,10.8,13.4,6.4,0.8,5.2,28.6,6.4,2.6,9,0.191,3.4,-0.2,3.2,3
0,30.4,5.5,11.2,0.49,5.3,10.7,0.498,3.4,4.6,7.1,2.6,1.8,14.6,2375,19.8,0.045,0.407,8.6,13.7,14.5,2.3,2.7,22.4,4.8,2.9,7.6,0.154,1.7,1,2.7,2.8
0,30.4,6.1,11.5,0.531,4.4,6.9,0.637,1.9,2.4,6.7,1.3,1.4,15.9,2373,18.4,0.405,0.211,7.2,11.4,6.1,0.7,6.7,19.3,4.1,3.9,8,0.161,0.8,1.3,2.1,2.5
0,30.4,3.8,7.9,0.474,2.1,4.1,0.504,1.8,2.4,3.8,1.3,1.1,11,2459,12.4,0.478,0.304,2.6,7.3,6.5,0.8,1,15.4,3.7,2.1,5.9,0.115,0.5,-0.2,0.3,1.4
0,30.4,6.2,11.2,0.555,6.2,11.2,0.559,4.1,7.2,12.5,1.3,2.6,16.6,2463,20.5,0.008,0.639,11,22.2,7.1,1,4.4,24.2,2.9,3.9,6.8,0.132,-0.3,0.1,-0.1,1.2
0,30.5,4.9,10.8,0.454,4.7,9.9,0.476,6.9,8.4,5.9,2.8,2.7,16.9,2291,18.6,0.08,0.783,4.7,11.5,15.9,1.5,0.5,26,4.5,2.5,7,0.146,1,-0.5,0.5,1.5
0,30.5,4,10.6,0.381,2.2,5.7,0.375,1.1,1.4,3,4.3,1.7,11.1,1619,12.5,0.458,0.132,1.5,5.7,23.3,1.5,0,19.5,0.9,0.7,1.6,0.049,0.3,-1.2,-1,0.4
0,30.5,3.8,9.7,0.394,2.4,5.4,0.444,1.1,1.5,3.2,2.6,1.2,10.2,1614,10.7,0.442,0.15,2.4,5.8,12.7,1.9,1.9,16.8,0.3,1.9,2.2,0.066,-2,0.9,-1.1,0.4
0,30.5,4.6,10.3,0.452,4.4,9.3,0.472,2,3,5.1,5.2,2.8,11.5,1649,13.9,0.099,0.292,3.4,9.6,26.6,2.5,2.1,21.3,-0.4,1.6,1.2,0.035,-1.4,0.6,-0.7,0.5
0,30.5,5.6,12.3,0.452,5.1,10.9,0.467,3.3,3.8,3.5,5.3,2.4,14.9,2258,16.6,0.114,0.308,2.9,6.3,27.6,2,0.5,23.5,2.6,1.7,4.3,0.092,0.5,-0.3,0.3,1.3
0,30.5,6.9,14.6,0.469,5.4,11.1,0.491,3.4,3.8,3.7,5.4,3.1,18.5,1558,21.4,0.245,0.262,3.1,7,36.5,1.8,1,28.7,3.4,0.6,4.1,0.125,4.6,-0.5,4.1,2.4
0,30.5,6.1,12.6,0.488,4.6,8.7,0.532,1.4,1.6,6.8,1.1,1.2,15.1,1710,17.5,0.304,0.129,6.2,12.2,5.9,1,4.3,20.8,2.1,1.7,3.8,0.108,0.9,-0.2,0.7,1.2
0,30.5,4,8.9,0.456,3.2,6.5,0.496,2.9,3.5,3.5,3.1,1.7,11.8,2015,15.5,0.271,0.396,3.3,6.6,15.9,1.4,1.6,17.8,3.8,1,4.9,0.116,1.7,-0.1,1.5,1.8
0,30.5,3.7,8.1,0.461,1.2,2.5,0.471,0.9,1.1,4,2,0.9,10.9,2259,13.9,0.689,0.13,1.2,7.4,9.9,1.6,1.3,14.5,4,2.5,6.4,0.137,1.1,0.7,1.8,2.2
0,30.5,4.7,10.7,0.44,3,6.2,0.48,1.7,2.3,6.5,2.5,2,12.9,1954,13.4,0.423,0.211,5.1,11.6,12.2,1.7,4,19.4,0.3,2.4,2.7,0.066,-1.5,0.6,-0.9,0.6
0,30.5,7,15.6,0.448,7,15.4,0.453,4.1,5.8,11,1.6,2.7,18.1,1950,21.7,0.014,0.373,14.2,19.8,9.5,2.4,2.8,29.7,2.1,2.2,4.2,0.104,0.4,-1.3,-0.8,0.6
0,30.5,4.6,10.3,0.446,4.3,9.2,0.464,1.2,1.5,7.4,2.1,1.6,10.6,1919,15,0.105,0.144,8.6,13.6,11.5,1.8,1.5,19,1,2.7,3.7,0.092,-0.2,0.6,0.5,1.2
0,30.5,3.6,7.6,0.476,1.3,2.4,0.539,0.2,0.3,6.2,3,0.6,9.8,1922,13.8,0.678,0.044,4.2,11.1,13.2,0.8,2.7,11.9,3.6,2.7,6.3,0.157,1.6,1.7,3.3,2.5
0,30.5,4.2,9.1,0.465,4.2,9,0.468,1.9,2.6,10,2.3,1.6,10.3,2015,18,0.007,0.288,7.5,18.9,12,1.6,7.4,17.2,1.2,4.5,5.8,0.138,-0.2,3.3,3.1,2.6
0,30.5,4.9,11.1,0.445,4.7,10.1,0.469,3.9,4.8,3.2,5.4,2.1,14,2500,18.1,0.088,0.432,4,6.6,30.3,2,0.3,23.8,4.6,2.4,7,0.134,1.8,0,1.8,2.4
0,30.5,4.4,10.3,0.422,2.1,3.5,0.593,1.4,1.8,6.6,1.3,1.5,12.4,2137,13.3,0.664,0.172,3,11.4,5.9,2.5,3.7,17,0.7,3,3.7,0.083,-1.2,1.3,0,1.1
0,30.5,5.6,12.2,0.46,4.6,9.3,0.496,3.8,4.4,2.5,7,2.8,15.9,2228,20.6,0.233,0.36,1.6,4.7,37.9,2.9,1.2,25.3,5,2.8,7.7,0.166,2.7,0.3,2.9,2.8
0,30.5,7.3,16,0.456,7.2,15.4,0.468,4.4,5.5,4.1,4.6,2.7,19,2258,20.3,0.037,0.343,4.3,7.6,27.4,1.8,1.4,31.6,2.4,2.6,4.9,0.105,2.3,-0.4,1.9,2.2
0,30.5,6.4,13.8,0.465,6.4,13.5,0.471,4.2,5.6,9.9,2.7,3,17.1,2289,20.2,0.021,0.408,10.9,18.7,15.3,2.4,1.9,28.1,2,2.3,4.4,0.092,0.7,-0.5,0.2,1.2
0,30.5,5.4,8.7,0.615,5.3,8.7,0.618,3.8,5.4,7.6,2,1.8,14.5,2291,20.4,0.008,0.615,7.5,14.4,10.4,1.8,2.4,18.8,6.4,3.1,9.6,0.201,2.1,1.5,3.6,3.2
0,30.5,3.9,5.9,0.666,3.9,5.9,0.666,2.5,3.4,11.5,1.1,1.4,10.3,2286,20.1,0,0.584,14.1,20.7,5.3,0.9,3.2,12.8,7.2,3.1,10.3,0.216,2.4,0.2,2.6,2.7
0,30.5,5.5,10.3,0.531,5.5,10.3,0.532,2.1,2.6,8.1,1,1.8,13,2501,17.9,0.002,0.257,10.6,15.8,6.2,0.9,4.9,20.3,3.2,2.7,5.8,0.112,-0.3,-0.3,-0.6,0.9
0,30.5,4.9,11,0.446,3.4,7.1,0.471,1.7,2.1,3,6,2.6,13.1,2319,15.4,0.354,0.193,1.9,5.7,33.7,1.7,0.1,22,3.4,3.2,6.6,0.136,1,0.1,1.1,1.8
0,30.5,6.8,12.7,0.538,6.7,12.2,0.547,1.4,1.9,7.2,3.2,1.3,15.2,1122,15.9,0.012,0.318,11.2,16.1,4.9,0.7,1.5,17.8,2.3,1.6,3.9,0.166,-1.4,-0.4,-1.8,0.1
0,30.5,4.9,11.3,0.432,3.4,7.2,0.476,1.5,1.9,6.6,1.8,1.1,12.7,2346,17.2,0.362,0.172,4.3,13,9.7,2.1,4.3,20.5,2.5,5.1,7.6,0.155,1.5,2.6,4.1,3.6
0,30.5,5,10.4,0.475,3.7,7.4,0.492,2.7,3.2,5,1.6,1.4,13.9,2443,15.2,0.29,0.309,2.3,9,8.3,1.7,2,19.4,3,4,7.1,0.139,0,1.2,1.2,2
0,30.5,3.7,8.2,0.455,3.2,6.6,0.492,2.2,2.7,5.1,1.1,0.9,10.1,2468,13,0.199,0.324,5,9.8,5.6,1.4,1.4,15.5,3.1,2.6,5.7,0.112,-0.4,0.1,-0.4,1
0,30.5,4.2,9.2,0.456,1.9,4,0.464,0.6,0.8,2.4,4.7,1.3,11.4,2468,15.2,0.568,0.084,1.4,4.5,22.4,1.4,0.4,16.2,5.4,0.8,6.3,0.122,2.5,-0.7,1.9,2.4
0,30.5,6,11.7,0.514,6,11.7,0.515,1.7,4.5,13.5,0.7,1.5,13.8,2502,21.4,0.002,0.38,18.3,24,3.9,1.5,4.8,22,3.4,4.3,7.7,0.147,0.6,-0.7,-0.1,1.2
0,30.6,4.1,9.1,0.452,3.2,6.8,0.475,1.9,2.2,2.7,4.4,1.8,11.1,1471,13.5,0.256,0.24,1,5,22.7,1.9,0.5,17.1,1.7,0.6,2.3,0.076,-0.7,-0.3,-1,0.4
0,30.6,7.8,14.9,0.524,6.9,12.2,0.564,4.9,6.7,8.7,3.1,2.8,21.4,2232,20.9,0.179,0.447,7.6,14.7,15.8,1.1,1.6,27.8,4.2,1.9,6.1,0.131,2.1,-0.6,1.5,2
0,30.6,3.6,7.2,0.504,1.7,3,0.577,1.5,1.9,3.5,5.8,2.4,10.8,1803,18.3,0.59,0.258,1.4,6.7,30.5,2.5,0.7,15.8,4.9,0.7,5.7,0.151,3.2,0.1,3.2,2.4
0,30.6,3.9,9.3,0.418,2.3,5.2,0.447,1.4,1.7,3.2,4.4,1.5,10.7,1684,14.4,0.443,0.186,1.4,6,24.4,2.1,0.1,17.1,2.6,1.2,3.8,0.108,0.4,-0.1,0.3,1
0,30.6,3.9,9.3,0.413,2.2,4.5,0.493,1.5,1.7,2.3,5.3,1.6,10.9,1865,15,0.518,0.181,1.2,4.5,28.3,1.7,0,18.2,2.8,1.5,4.3,0.11,1.4,-1,0.4,1.1
0,30.6,7.5,15.5,0.481,7.4,15.5,0.482,1.7,2.5,8.4,1.7,1,16.6,1992,19.7,0.005,0.163,5.3,15.1,11.6,1.2,3.3,26.3,1.3,3.4,4.7,0.113,0.9,0.7,1.6,1.8
0,30.6,4.3,10.3,0.42,2.8,6.3,0.442,2.3,2.8,4.1,2.1,1.1,12.5,2510,14.4,0.395,0.267,3.1,7.7,11.2,1.9,0.5,18.9,3.5,1.6,5.1,0.098,0.4,-0.3,0.2,1.4
0,30.6,3.9,8.9,0.442,2.9,6.3,0.458,2,2.4,3.4,4.3,1.7,10.9,2508,14.3,0.297,0.27,1.2,6.8,23.7,1.9,0.3,17.9,2.7,1.9,4.5,0.086,0,-0.3,-0.3,1.1
0,30.6,3.3,7.6,0.438,2.2,4.4,0.506,1.3,1.8,6.4,1.6,1.2,9.1,2383,12.5,0.423,0.24,5.2,11.5,7.4,2.2,0.7,13.9,2.2,2.7,4.9,0.098,-0.7,1,0.4,1.4
0,30.6,2.8,6.4,0.445,2.8,6.3,0.447,1.6,2.6,9.6,4.7,1.8,7.2,2049,15.3,0.005,0.407,11.9,17.1,23,1.2,2.6,13.7,2.4,3.1,5.6,0.13,0.1,2,2.1,2.1
0,30.6,3.6,6.4,0.562,3.6,6.4,0.563,2,3.2,9.3,0.6,1.3,9.1,2355,16.1,0.002,0.499,13.5,17.5,2.8,0.6,5.1,13.5,3.7,3,6.7,0.137,-0.3,0.2,-0.1,1.1
0,30.6,5.4,12.8,0.422,3.9,8.8,0.447,2,2.5,2.7,2.1,1.4,14.2,2233,13.5,0.31,0.195,2.3,5.1,11.6,1.4,0.4,21.9,2.8,1.2,4,0.086,0,-1.4,-1.4,0.3
0,30.6,1.9,4.9,0.392,1.9,4.8,0.397,1,2.3,8.4,1.5,0.9,4.8,2205,12,0.011,0.48,11.6,15.5,6.9,2.1,4.2,10,0.1,3.5,3.6,0.078,-1.7,1.9,0.2,1.2
0,30.6,4.3,8.4,0.514,4.3,8.4,0.515,2.4,3.1,7.3,0.9,1.1,11,2265,15,0.002,0.367,9.2,14,4.9,1,1.2,16.1,4,1.4,5.5,0.116,0,-0.9,-0.9,0.6
0,30.6,3.7,8.4,0.448,2.6,5.4,0.473,1.4,1.7,2.3,2,1,10.1,2354,11.5,0.348,0.201,1,4.3,9.8,1.7,0.4,15.2,2.5,2.4,4.8,0.099,-1,0.5,-0.5,0.9
0,30.6,2.9,7.7,0.374,2.1,5.2,0.396,3.5,4.1,4.3,8.7,2.5,10.1,2323,17.6,0.324,0.536,2,8.2,41.4,3.5,0.4,17.7,3.6,2.2,5.8,0.119,1,0.8,1.8,2.3
0,30.6,4.7,10.9,0.432,4.5,10,0.446,1.7,2.6,3.7,2,1.5,11.4,1511,12.2,0.051,0.227,3.5,7.3,12,1,0.9,22.3,0.6,0.8,1.5,0.046,-0.9,-1.5,-2.4,-0.2
0,30.6,4.7,9.1,0.517,3.3,5.7,0.588,1.3,1.8,3.9,1.9,1.4,12.1,2416,12,0.376,0.201,4.3,7.1,8.4,1.5,2.7,15.8,2,2.4,4.4,0.087,-1.7,0.5,-1.2,0.5
0,30.6,5,12,0.414,4.1,9.4,0.439,2,2.4,3.2,2.2,1.6,12.8,2450,12.1,0.22,0.196,3.2,5.9,12,1.2,0.6,22.2,0.5,1.4,1.9,0.038,-1,-1.4,-2.4,-0.3
0,30.6,6.7,12.2,0.552,6.7,12.2,0.552,4.9,6.2,8.4,0.8,2.5,18.3,2447,23.2,0,0.51,10.2,15.9,5,0.8,5.1,26.8,6,4.7,10.7,0.21,1.5,1,2.4,2.8
0,30.7,7.5,17.2,0.437,6,12.5,0.482,5.3,6.4,5.7,6.9,3.8,21.8,1412,24.7,0.271,0.37,4.6,10.5,40.2,3.1,0.4,34.4,3,2.3,5.2,0.178,4.8,0.7,5.5,2.7
0,30.7,6.5,14.7,0.444,5.1,10.3,0.497,2.5,3.3,3.7,4.3,1.9,17,1780,15.1,0.3,0.226,2.7,6.7,22,1.4,1.1,25.4,1.2,1,2.2,0.059,0,-1.2,-1.2,0.4
0,30.7,5.8,13.2,0.439,4.1,8,0.519,2.2,3.2,6,1.3,1.3,15.4,1687,13.3,0.394,0.244,5.2,10.4,6.5,1.6,2.2,22.1,0,2.2,2.2,0.062,-1.4,-0.5,-1.9,0
0,30.7,4.5,10.3,0.444,4.5,10.2,0.446,2.2,3,8.3,1,1.8,11.3,1564,12.5,0.006,0.289,8.3,15.4,5.4,1.2,1.5,19.7,-0.1,2.1,2,0.06,-2.7,-0.7,-3.5,-0.6
0,30.7,4.9,11.6,0.424,3.4,7,0.486,1.6,2,5.6,1.8,1.5,13,1995,12.1,0.398,0.174,4.6,9.9,9.4,1,2.2,20,0.3,1.3,1.6,0.039,-1.5,-1,-2.5,-0.3
0,30.7,3.4,8.1,0.42,1.8,3.8,0.463,1.1,1.4,5.9,4.2,1.5,9.5,2058,13,0.53,0.175,5,10.4,18.8,2.3,1,14.1,2.9,2.4,5.3,0.123,-0.2,1.4,1.1,1.6
0,30.7,4.1,9.1,0.449,3.8,8.2,0.468,2.7,4.1,5.5,2,2.3,11.1,2147,14.1,0.097,0.454,6,10.3,10.4,2.8,3.2,19.1,-0.2,2.7,2.4,0.055,-1.2,1.4,0.2,1.2
0,30.7,6.2,10,0.626,6.2,9.7,0.639,1.9,2.5,10.5,1.4,1.5,14.4,2115,20.3,0.029,0.252,12.4,19.5,6.8,1,3.4,18.2,5.3,3.1,8.4,0.191,1.1,0.1,1.2,1.7
0,30.7,3.7,9.1,0.409,2.3,5.2,0.436,2.4,3.1,4.6,4.1,1.7,11.3,2272,13.3,0.429,0.335,2.2,8.9,19.5,1.2,1.1,18.1,2.6,0.8,3.4,0.071,0.7,-0.4,0.4,1.4
0,30.7,4.1,9.4,0.433,3,6.6,0.453,1.3,1.7,2.5,4.2,1.6,10.5,2332,12.6,0.293,0.183,1.2,4.5,22.7,1.4,0.2,17.4,2.7,-0.6,2.1,0.042,-0.5,-2,-2.5,-0.3
0,30.7,5.3,11.5,0.465,3.6,7.1,0.507,2.1,3.3,4.9,1.6,1.8,14.5,2152,13.6,0.381,0.29,3.4,8.8,8.5,1.6,1,21.4,1.2,3.2,4.5,0.1,-0.8,0.3,-0.5,0.8
0,30.7,5.1,7.8,0.659,5.1,7.8,0.663,3.1,4.9,11.6,1.2,1.7,13.4,2148,18.9,0.005,0.623,12.2,21.2,5.6,1.2,3.9,16.3,4.3,3.5,7.8,0.174,0,0.7,0.7,1.4
0,30.7,7.2,12.3,0.585,7.2,12.2,0.588,2,2.7,10.3,1.8,1.8,16.3,2183,20.5,0.005,0.217,11.1,18.5,9.6,1.3,2.6,21.2,4.1,1.7,5.8,0.128,1.3,-1.1,0.2,1.2
0,30.7,4.6,11.8,0.388,2.8,6.3,0.44,2.7,3.5,4.6,2.1,1.2,13.7,2272,11.3,0.468,0.297,5.9,8.1,9.2,1.6,0.9,19.8,0.9,2.1,2.9,0.062,-2,-1,-3,-0.6
0,30.7,4.3,8.1,0.53,4.3,8,0.53,3.4,4.6,7.4,1.7,2,11.9,2521,16.7,0.002,0.567,9.6,14.7,9.7,1.3,2.9,18.3,3.7,2.7,6.4,0.121,-0.3,0.2,-0.1,1.2
0,30.7,4.6,11,0.415,1.9,4.4,0.438,0.6,0.9,2.8,1.7,0.8,12.4,2362,12.4,0.6,0.084,2.1,5.2,8.5,1.8,0.7,18,3,2.5,5.5,0.111,0.2,0.3,0.5,1.5
0,30.7,4.5,10.8,0.413,2.1,4.7,0.456,1.9,2.3,2.9,3.5,1.8,13.2,2485,13.3,0.569,0.211,1.6,5,17.7,1.3,1.2,18.8,3.3,1.3,4.6,0.089,0.9,-0.3,0.5,1.6
0,30.7,6.8,15.7,0.434,5.3,11.5,0.464,3.7,4.3,3.2,6.2,2.8,18.8,2424,19.6,0.268,0.271,2.5,5.7,36.3,1.2,0.3,29.1,4.9,1.9,6.9,0.136,3.4,-0.6,2.7,2.8
0,30.7,6,12.4,0.48,4.4,8.4,0.522,1.4,1.6,6.8,0.9,1.3,14.8,2422,16.4,0.323,0.127,5.7,12.2,5.2,0.8,4.2,20.9,2.5,2.6,5.1,0.101,0.4,-0.3,0.1,1.2
0,30.7,5.8,12.3,0.468,4.6,8.9,0.511,2.4,2.8,4.5,2.9,1.5,15.2,2429,14.7,0.278,0.225,3.6,7.7,15.7,1.4,1.3,21.2,2.1,1.9,4,0.079,-0.4,-0.3,-0.7,0.8
0,30.7,3.3,7.6,0.431,2.4,5.2,0.45,1.9,2.5,6.5,1.7,1.3,9.4,2490,13.3,0.311,0.327,7.3,11.9,8.1,2.2,0.7,14.2,3.3,2.8,6.1,0.117,0.1,0.9,1,1.9
0,30.7,5.5,10.4,0.527,4.8,8.6,0.564,1.1,1.7,6.5,2.5,1.5,12.6,2489,16.2,0.174,0.161,8.7,11.7,12,2.4,1.3,18,3,3.9,6.9,0.133,0.4,1.1,1.5,2.2
0,30.8,4.9,11.7,0.42,3.5,8,0.43,3.3,3.7,2.1,4.4,1.8,14.6,1658,13.5,0.034,0.347,9,10.5,5.7,2.2,1.1,12,2.9,1.8,4.8,0.138,-0.9,1.2,0.2,0.9
0,30.8,6.9,16.1,0.429,3.2,6.6,0.479,1.6,1.9,4.6,3,2.3,19.2,2216,16,0.592,0.117,2.8,8.3,15.5,1.4,0.7,27.2,1.4,1.5,3,0.064,2.5,-1.4,1.1,1.7
0,30.8,5,11.6,0.43,3.7,8.2,0.449,1.6,1.8,2.4,6.2,2.7,12.9,1418,14.4,0.289,0.159,2,4.5,33.2,1.7,0.5,22.3,1.2,0.7,1.8,0.062,0.9,-1.7,-0.9,0.4
0,30.8,4.6,10.6,0.432,2.6,5,0.51,0.7,0.9,3.3,3.5,1.1,11.9,2126,12.2,0.528,0.088,2,6,16.3,1.9,0.7,17.2,1.9,1.7,3.6,0.08,-0.6,0.4,-0.3,1
0,30.8,4.6,11.2,0.413,3.3,6.9,0.479,1.8,2.4,5.1,2.7,1.6,12.4,1940,12.2,0.384,0.217,3.7,9.6,15.7,1.1,1.1,20.7,0.3,1.4,1.7,0.042,-0.9,-0.5,-1.4,0.3
0,30.8,6.3,11.9,0.526,5.1,8.7,0.588,2.5,3.1,7.8,1.8,1.1,16.2,1663,18.7,0.273,0.262,6.2,13.9,8.9,1,3,20.5,3.6,1.4,5.1,0.146,1.5,0,1.5,1.5
0,30.8,5.1,11.7,0.43,3.5,7.2,0.486,2.1,2.6,3.2,2.9,1.9,13.7,1693,12,0.385,0.218,2.7,5.7,13.9,1.5,1.8,20.6,0.5,1.7,2.1,0.061,-1.4,-0.4,-1.8,0.1
0,30.8,7,13,0.541,7,13,0.541,3.4,4.6,8.7,0.9,1.6,17.5,1663,20.7,0,0.355,13.1,15.3,5.2,0.9,1.1,22.9,4.3,1.5,5.9,0.169,2.2,-1.6,0.6,1.1
0,30.8,3.6,9.5,0.383,1.6,3.7,0.426,0.8,1.1,4.2,3.4,1.5,10.1,1727,11.3,0.607,0.113,4.3,7.6,17.2,1.7,1,16.1,1.7,1.8,3.5,0.096,-0.4,0.5,0.1,0.9
0,30.8,5,12.6,0.399,3.7,8.4,0.436,2.6,3.1,2.6,6.6,2.9,14,1788,13.9,0.334,0.242,1.3,5,36.9,1.5,0.4,24.7,0.4,0.6,1,0.026,-0.1,-2.2,-2.4,-0.2
0,30.8,3.2,6.9,0.456,1.7,3.1,0.536,0.8,1.3,4.8,2.6,1.1,8.6,1818,12.9,0.551,0.186,3.6,8.8,12.1,1.5,2.7,12.3,2.3,1.7,4,0.105,0.8,1.1,1.9,1.8
0,30.8,4.8,9.3,0.521,4.8,9.2,0.524,1.5,2.3,8.5,1.2,1.6,11.1,1876,15.4,0.005,0.244,7.6,15.6,6.5,1.1,3.9,17.2,1.3,2.1,3.4,0.086,-0.8,0.3,-0.5,0.7
0,30.8,5.1,11.5,0.445,2.9,5.3,0.548,2.3,2.6,5.7,1.3,0.9,14.8,1878,14.7,0.541,0.226,3.5,10.2,6.6,1.2,1.4,19.5,2.7,2.3,5,0.127,0.4,-0.1,0.4,1.1
0,30.8,2.8,6.9,0.409,1.8,4,0.449,1.3,1.5,2.6,1.7,0.9,8,2097,8.2,0.413,0.218,1.8,5.1,8.3,1.4,0.5,12.6,1.2,0.5,1.7,0.04,-2.4,-0.7,-3.1,-0.6
0,30.8,4.8,10.7,0.449,4.8,10.6,0.452,2.3,3.1,8.6,1.2,1.8,12,2122,13.8,0.008,0.291,9.1,15.8,6.5,1.2,2,20.3,0.5,2.8,3.3,0.074,-2.1,-0.7,-2.8,-0.4
